hospital_id,hospital_name,city,tier,speciality,rating,nabh_accredited,type,cost_index,pincode,latitude,longitude
1510,Orange City Nephrology Clinic,Nagpur,Tier-2,Nephrology,3.6,True,medium,0.542,440010,21.196769,79.151665
1511,Alexis Orthopedics Super Speciality Hospital,Nagpur,Tier-2,Orthopedics,3.9,True,medium,0.642,440017,21.074092,79.128568
1512,Arneja Pediatrics Institute,Nagpur,Tier-2,Pediatrics,3.3,False,low,0.219,440017,21.211519,79.112664
1513,Kingsway ENT Super Speciality Hospital,Nagpur,Tier-2,ENT,4.2,True,high,0.887,440017,21.118541,79.121988
1514,Lata Mangeshkar General Medicine Hospital,Nagpur,Tier-2,General Medicine,3.6,False,low,0.275,440002,21.106629,79.072861
1515,CIIMS Psychiatry Super Speciality Hospital,Nagpur,Tier-2,Psychiatry,4.0,True,medium,0.499,440012,21.172882,79.120976
1516,Getwell Orthopedics Institute,Nagpur,Tier-2,Orthopedics,3.4,False,medium,0.425,440013,21.24625,79.136486
1517,Neuron Orthopedics Medical Center,Nagpur,Tier-2,Orthopedics,4.2,True,medium,0.626,440002,21.056217,79.016397
1518,Platina Cardiology Super Speciality Hospital,Nagpur,Tier-2,Cardiology,4.6,True,high,0.995,440001,21.10527,79.193278
1519,Orange City Oncology Institute,Nagpur,Tier-2,Oncology,3.4,False,low,0.1,440012,21.225093,79.1685
1520,Alexis Cardiology Medical Center,Nagpur,Tier-2,Cardiology,3.3,False,low,0.1,440002,21.221324,79.105894
1521,Arneja Orthopedics Medical Center,Nagpur,Tier-2,Orthopedics,3.7,False,medium,0.49,440001,21.170118,79.049374
1522,Kingsway Cardiology Clinic,Nagpur,Tier-2,Cardiology,4.3,False,medium,0.689,440002,21.198941,79.126157
1523,Lata Mangeshkar General Medicine Clinic,Nagpur,Tier-2,General Medicine,3.4,False,medium,0.422,440002,21.117436,79.046213
1524,CIIMS Neurology Hospital,Nagpur,Tier-2,Neurology,3.4,False,medium,0.458,440012,21.208379,79.164117
1525,Getwell Pulmonology Healthcare,Nagpur,Tier-2,Pulmonology,3.6,False,medium,0.511,440012,21.232979,79.195584
1526,Neuron ENT Institute,Nagpur,Tier-2,ENT,4.3,True,high,0.75,440012,21.149569,79.00896
1527,Platina Dermatology Hospital,Nagpur,Tier-2,Dermatology,4.1,False,medium,0.585,440017,21.237114,79.170674
1528,Orange City Neurology Healthcare,Nagpur,Tier-2,Neurology,4.2,True,high,0.947,440002,21.184882,79.010677
1529,Alexis Pediatrics Hospital,Nagpur,Tier-2,Pediatrics,3.3,False,low,0.071,440017,21.160948,79.152375
1530,Arneja Orthopedics Clinic,Nagpur,Tier-2,Orthopedics,3.6,True,medium,0.416,440010,21.198696,79.197628
1531,Kingsway Psychiatry Medical Center,Nagpur,Tier-2,Psychiatry,3.3,False,low,0.178,440017,21.167449,79.119112
1532,Lata Mangeshkar Orthopedics Institute,Nagpur,Tier-2,Orthopedics,3.8,False,medium,0.626,440001,21.127309,79.00596
1533,CIIMS Dermatology Institute,Nagpur,Tier-2,Dermatology,3.5,False,low,0.171,440001,21.115937,79.125591
1534,Getwell ENT Hospital,Nagpur,Tier-2,ENT,3.2,False,low,0.213,440010,21.12252,79.020511
1535,Neuron General Medicine Healthcare,Nagpur,Tier-2,General Medicine,3.1,False,low,0.224,440010,21.059795,79.075055
1536,Platina Gynaecology Hospital,Nagpur,Tier-2,Gynaecology,3.8,False,medium,0.635,440017,21.106696,79.095505
1537,Orange City Ophthalmology Super Speciality Hospital,Nagpur,Tier-2,Ophthalmology,3.7,True,medium,0.497,440010,21.090848,79.034773
1538,Alexis Pediatrics Hospital,Nagpur,Tier-2,Pediatrics,4.0,True,medium,0.477,440010,21.117736,79.051954
1539,Arneja Urology Hospital,Nagpur,Tier-2,Urology,3.5,True,low,0.148,440001,21.075949,79.183982
1540,Kingsway Pediatrics Super Speciality Hospital,Nagpur,Tier-2,Pediatrics,3.5,False,medium,0.435,440017,21.155755,79.038068
1541,Lata Mangeshkar Gastroenterology Healthcare,Nagpur,Tier-2,Gastroenterology,3.7,True,medium,0.417,440017,21.074907,79.095715
1542,CIIMS Cardiology Healthcare,Nagpur,Tier-2,Cardiology,3.0,False,low,0.156,440012,21.055828,79.071874
1543,Getwell Gastroenterology Clinic,Nagpur,Tier-2,Gastroenterology,3.7,True,low,0.31,440012,21.219866,79.174562
1544,Neuron Orthopedics Super Speciality Hospital,Nagpur,Tier-2,Orthopedics,3.9,True,high,0.721,440002,21.249412,79.112089
1545,Platina Pediatrics Hospital,Nagpur,Tier-2,Pediatrics,3.0,True,low,0.022,440012,21.120526,79.113731
1546,Orange City Orthopedics Institute,Nagpur,Tier-2,Orthopedics,4.1,False,medium,0.566,440002,21.051314,79.004046
1547,Alexis Gastroenterology Healthcare,Nagpur,Tier-2,Gastroenterology,4.4,False,high,0.86,440017,21.216657,79.005049
1548,Arneja Oncology Institute,Nagpur,Tier-2,Oncology,3.4,False,medium,0.474,440010,21.127781,79.010993
1549,Kingsway Orthopedics Healthcare,Nagpur,Tier-2,Orthopedics,4.2,False,medium,0.614,440010,21.233289,79.133604
1550,Lata Mangeshkar Pediatrics Institute,Nagpur,Tier-2,Pediatrics,4.2,False,medium,0.599,440010,21.20591,79.083388
1551,CIIMS Pediatrics Healthcare,Nagpur,Tier-2,Pediatrics,4.2,True,high,0.784,440001,21.174031,79.190705
1552,Getwell Gynaecology Hospital,Nagpur,Tier-2,Gynaecology,3.8,False,medium,0.423,440013,21.070959,79.176299
1553,Neuron Orthopedics Institute,Nagpur,Tier-2,Orthopedics,3.2,False,low,0.12,440010,21.073417,79.080662
1554,Platina Cardiology Institute,Nagpur,Tier-2,Cardiology,3.3,False,low,0.28,440010,21.130524,79.150517
1555,Orange City Urology Hospital,Nagpur,Tier-2,Urology,3.3,False,low,0.069,440017,21.149389,79.050184
1556,Alexis Neurology Hospital,Nagpur,Tier-2,Neurology,4.6,False,high,0.922,440013,21.05651,79.073182
1557,Arneja Dermatology Super Speciality Hospital,Nagpur,Tier-2,Dermatology,4.3,True,high,0.794,440017,21.151496,79.190286
1558,Kingsway Orthopedics Healthcare,Nagpur,Tier-2,Orthopedics,4.3,True,high,0.895,440002,21.11397,79.163068
1559,Lata Mangeshkar Ophthalmology Super Speciality Hospital,Nagpur,Tier-2,Ophthalmology,4.1,True,high,0.748,440017,21.050802,79.120365
1560,CIIMS Orthopedics Clinic,Nagpur,Tier-2,Orthopedics,3.4,False,medium,0.407,440010,21.119107,79.009117
1561,Getwell ENT Super Speciality Hospital,Nagpur,Tier-2,ENT,4.0,True,medium,0.503,440013,21.132607,79.059243
1562,Neuron Orthopedics Medical Center,Nagpur,Tier-2,Orthopedics,4.6,True,high,0.982,440013,21.142365,79.052827
1563,Platina Nephrology Healthcare,Nagpur,Tier-2,Nephrology,3.3,False,low,0.355,440010,21.214032,79.02145
1564,Orange City Gynaecology Clinic,Nagpur,Tier-2,Gynaecology,4.2,True,medium,0.596,440002,21.069471,79.050407
1565,Alexis General Medicine Super Speciality Hospital,Nagpur,Tier-2,General Medicine,3.0,False,low,0.054,440002,21.231725,79.140158
1566,Arneja Nephrology Institute,Nagpur,Tier-2,Nephrology,3.5,True,medium,0.458,440013,21.074895,79.153041
1567,Kingsway Pulmonology Institute,Nagpur,Tier-2,Pulmonology,3.3,True,low,0.263,440017,21.126213,79.092222
1568,Lata Mangeshkar Nephrology Medical Center,Nagpur,Tier-2,Nephrology,3.6,False,low,0.29,440001,21.135795,79.071066
1569,CIIMS General Medicine Hospital,Nagpur,Tier-2,General Medicine,4.1,True,medium,0.596,440012,21.050376,79.055735
1570,Getwell Gastroenterology Medical Center,Nagpur,Tier-2,Gastroenterology,3.0,True,low,0.023,440012,21.130852,79.035179
1571,Neuron Dermatology Healthcare,Nagpur,Tier-2,Dermatology,3.8,True,medium,0.533,440012,21.085311,79.014775
1572,Platina Neurology Super Speciality Hospital,Nagpur,Tier-2,Neurology,4.0,False,medium,0.505,440013,21.24991,79.125754
1573,Orange City ENT Hospital,Nagpur,Tier-2,ENT,3.0,True,low,0.012,440010,21.151472,79.15807
1574,Alexis Cardiology Hospital,Nagpur,Tier-2,Cardiology,4.2,False,medium,0.586,440002,21.09475,79.068864
1575,Arneja Pulmonology Medical Center,Nagpur,Tier-2,Pulmonology,4.0,True,high,0.733,440002,21.091291,79.001963
1576,Kingsway Pulmonology Hospital,Nagpur,Tier-2,Pulmonology,4.6,True,high,0.915,440013,21.127407,79.143066
1577,Lata Mangeshkar Pediatrics Clinic,Nagpur,Tier-2,Pediatrics,4.0,True,high,0.848,440013,21.1275,79.082724
1578,CIIMS Neurology Healthcare,Nagpur,Tier-2,Neurology,3.3,False,low,0.219,440010,21.185916,79.003904
1579,Getwell Oncology Institute,Nagpur,Tier-2,Oncology,3.9,False,medium,0.502,440010,21.133377,79.081277
1580,Neuron Pediatrics Healthcare,Nagpur,Tier-2,Pediatrics,4.1,False,medium,0.68,440012,21.166256,79.184573
1581,Choithram Neurology Healthcare,Indore,Tier-2,Neurology,3.5,False,low,0.117,452011,22.797546,75.939852
1582,CHL Cardiology Super Speciality Hospital,Indore,Tier-2,Cardiology,3.8,False,medium,0.476,452016,22.678498,75.905617
1583,Aurobindo ENT Institute,Indore,Tier-2,ENT,3.6,True,low,0.239,452016,22.768956,75.920737
1584,Bhandari Nephrology Medical Center,Indore,Tier-2,Nephrology,3.7,False,low,0.354,452011,22.719369,75.906893
1585,Greater Kailash Oncology Healthcare,Indore,Tier-2,Oncology,4.0,True,medium,0.605,452011,22.732643,75.844706
1586,Suyash Oncology Medical Center,Indore,Tier-2,Oncology,4.5,True,high,0.826,452003,22.755378,75.89681
1587,Malwa Gastroenterology Healthcare,Indore,Tier-2,Gastroenterology,4.3,True,medium,0.641,452011,22.794111,75.850922
1588,Ahilya Bai Gastroenterology Healthcare,Indore,Tier-2,Gastroenterology,3.4,True,low,0.356,452002,22.724494,75.860487
1589,Choithram Dermatology Super Speciality Hospital,Indore,Tier-2,Dermatology,4.2,True,high,0.978,452002,22.717791,75.952009
1590,CHL Nephrology Clinic,Indore,Tier-2,Nephrology,3.3,False,low,0.093,452003,22.78318,75.866261
1591,Aurobindo Pediatrics Medical Center,Indore,Tier-2,Pediatrics,3.8,False,medium,0.401,452010,22.79359,75.936269
1592,Bhandari General Medicine Hospital,Indore,Tier-2,General Medicine,4.6,False,high,0.932,452016,22.782483,75.893602
1593,Greater Kailash ENT Hospital,Indore,Tier-2,ENT,3.7,False,medium,0.621,452011,22.689985,75.89829
1594,Suyash Psychiatry Super Speciality Hospital,Indore,Tier-2,Psychiatry,4.1,True,high,0.916,452001,22.653427,75.95448
1595,Malwa Gastroenterology Super Speciality Hospital,Indore,Tier-2,Gastroenterology,4.1,False,medium,0.553,452011,22.831171,75.943754
1596,Ahilya Bai Ophthalmology Medical Center,Indore,Tier-2,Ophthalmology,3.1,True,low,0.038,452010,22.812903,75.885309
1597,Choithram Cardiology Healthcare,Indore,Tier-2,Cardiology,3.4,False,low,0.332,452011,22.667613,75.879348
1598,CHL Orthopedics Super Speciality Hospital,Indore,Tier-2,Orthopedics,3.5,True,medium,0.532,452011,22.747755,75.999406
1599,Aurobindo Orthopedics Hospital,Indore,Tier-2,Orthopedics,3.8,False,medium,0.651,452010,22.771605,75.964369
1600,Bhandari Pulmonology Super Speciality Hospital,Indore,Tier-2,Pulmonology,3.7,False,medium,0.634,452002,22.834321,75.918396
1601,Greater Kailash Gynaecology Institute,Indore,Tier-2,Gynaecology,4.1,False,medium,0.638,452002,22.848095,75.951961
1602,Suyash Orthopedics Super Speciality Hospital,Indore,Tier-2,Orthopedics,3.4,True,medium,0.405,452002,22.734052,75.969222
1603,Malwa Gynaecology Institute,Indore,Tier-2,Gynaecology,3.4,False,low,0.344,452016,22.792245,75.849817
1604,Ahilya Bai Orthopedics Healthcare,Indore,Tier-2,Orthopedics,3.7,False,low,0.301,452002,22.81509,75.959276
1605,Choithram General Medicine Medical Center,Indore,Tier-2,General Medicine,3.7,False,medium,0.56,452011,22.763902,75.816224
1606,CHL Cardiology Clinic,Indore,Tier-2,Cardiology,4.2,True,high,0.964,452002,22.672712,75.973639
1607,Aurobindo Pediatrics Institute,Indore,Tier-2,Pediatrics,4.0,False,medium,0.548,452016,22.796422,75.955336
1608,Bhandari Neurology Institute,Indore,Tier-2,Neurology,4.1,False,high,0.72,452010,22.724216,75.942381
1609,Greater Kailash Orthopedics Institute,Indore,Tier-2,Orthopedics,3.4,False,low,0.273,452011,22.722046,75.89075
1610,Suyash ENT Super Speciality Hospital,Indore,Tier-2,ENT,3.5,False,medium,0.514,452011,22.724281,75.840253
1611,Malwa Orthopedics Super Speciality Hospital,Indore,Tier-2,Orthopedics,3.6,False,low,0.335,452002,22.836447,75.827385
1612,Ahilya Bai Ophthalmology Medical Center,Indore,Tier-2,Ophthalmology,3.9,False,high,0.709,452011,22.733813,75.810853
1613,Choithram General Medicine Medical Center,Indore,Tier-2,General Medicine,3.4,False,low,0.133,452001,22.821356,75.988921
1614,CHL Urology Super Speciality Hospital,Indore,Tier-2,Urology,4.1,True,high,0.87,452003,22.727833,75.962447
1615,Aurobindo General Medicine Medical Center,Indore,Tier-2,General Medicine,3.6,True,medium,0.429,452002,22.67397,75.927838
1616,Bhandari Pulmonology Hospital,Indore,Tier-2,Pulmonology,3.5,False,low,0.308,452001,22.674831,75.954752
1617,Greater Kailash Pediatrics Medical Center,Indore,Tier-2,Pediatrics,4.1,False,high,0.737,452011,22.684259,75.963977
1618,Suyash Neurology Super Speciality Hospital,Indore,Tier-2,Neurology,4.6,True,high,0.888,452010,22.719587,75.970674
1619,Malwa Orthopedics Hospital,Indore,Tier-2,Orthopedics,3.9,False,medium,0.43,452011,22.654416,75.844955
1620,Ahilya Bai Neurology Medical Center,Indore,Tier-2,Neurology,3.2,False,low,0.06,452002,22.699681,75.932314
1621,Choithram Dermatology Super Speciality Hospital,Indore,Tier-2,Dermatology,4.0,True,high,0.755,452011,22.700573,75.803045
1622,CHL Gastroenterology Medical Center,Indore,Tier-2,Gastroenterology,3.9,True,high,0.743,452003,22.679028,75.829059
1623,Aurobindo Pediatrics Medical Center,Indore,Tier-2,Pediatrics,3.4,True,medium,0.444,452003,22.78977,75.884753
1624,Bhandari Ophthalmology Healthcare,Indore,Tier-2,Ophthalmology,4.2,True,high,0.758,452011,22.784,75.954958
1625,Greater Kailash Cardiology Clinic,Indore,Tier-2,Cardiology,3.6,False,low,0.234,452003,22.69296,75.926811
1626,Suyash Psychiatry Super Speciality Hospital,Indore,Tier-2,Psychiatry,3.9,True,medium,0.656,452003,22.664637,75.804109
1627,Malwa Nephrology Super Speciality Hospital,Indore,Tier-2,Nephrology,3.0,False,low,0.04,452003,22.765665,75.857549
1628,Ahilya Bai Oncology Institute,Indore,Tier-2,Oncology,4.4,True,high,0.824,452001,22.705779,75.938691
1629,Choithram Urology Clinic,Indore,Tier-2,Urology,4.2,True,medium,0.676,452001,22.701881,75.965373
1630,CHL Oncology Super Speciality Hospital,Indore,Tier-2,Oncology,3.5,True,medium,0.517,452003,22.734719,75.836494
1631,Aurobindo Urology Clinic,Indore,Tier-2,Urology,4.1,False,medium,0.585,452011,22.692477,75.850685
1632,Bhandari Orthopedics Hospital,Indore,Tier-2,Orthopedics,4.6,True,high,0.893,452002,22.844463,75.804391
1633,Greater Kailash Pediatrics Hospital,Indore,Tier-2,Pediatrics,4.1,False,medium,0.604,452002,22.715563,75.958925
1634,Suyash Cardiology Institute,Indore,Tier-2,Cardiology,3.1,False,low,0.115,452011,22.715521,75.920892
1635,Malwa Ophthalmology Healthcare,Indore,Tier-2,Ophthalmology,3.9,False,medium,0.544,452003,22.757497,75.876694
1636,Ahilya Bai Orthopedics Healthcare,Indore,Tier-2,Orthopedics,4.0,False,medium,0.574,452003,22.833549,75.933113
1637,Choithram Pediatrics Super Speciality Hospital,Indore,Tier-2,Pediatrics,3.3,False,low,0.188,452002,22.800726,75.924404
1638,CHL Gastroenterology Healthcare,Indore,Tier-2,Gastroenterology,3.3,False,low,0.377,452003,22.692953,75.949474
1639,Aurobindo Gastroenterology Clinic,Indore,Tier-2,Gastroenterology,3.8,False,medium,0.446,452001,22.655578,75.924447
1640,Bhandari Cardiology Healthcare,Indore,Tier-2,Cardiology,3.7,False,medium,0.667,452001,22.764135,75.909606
1641,Greater Kailash Cardiology Hospital,Indore,Tier-2,Cardiology,3.6,True,medium,0.509,452003,22.826894,75.937527
1642,Suyash Orthopedics Healthcare,Indore,Tier-2,Orthopedics,4.4,False,high,0.742,452016,22.716833,75.84397
1643,Malwa General Medicine Super Speciality Hospital,Indore,Tier-2,General Medicine,4.1,False,medium,0.582,452016,22.834721,75.995801
1644,Ahilya Bai Cardiology Medical Center,Indore,Tier-2,Cardiology,4.3,True,high,0.938,452011,22.737629,75.955226
1645,Choithram Gastroenterology Institute,Indore,Tier-2,Gastroenterology,3.7,False,low,0.333,452011,22.70065,75.898127
1646,CHL General Medicine Super Speciality Hospital,Indore,Tier-2,General Medicine,3.8,True,medium,0.514,452001,22.794687,75.947751
1647,Aurobindo Pediatrics Super Speciality Hospital,Indore,Tier-2,Pediatrics,4.7,True,high,0.96,452001,22.748695,75.980621
1648,Bhandari Psychiatry Institute,Indore,Tier-2,Psychiatry,3.5,False,low,0.339,452003,22.776265,75.922972
1649,Greater Kailash Cardiology Institute,Indore,Tier-2,Cardiology,3.7,True,medium,0.561,452010,22.729361,75.826538
1650,Suyash General Medicine Hospital,Indore,Tier-2,General Medicine,3.8,True,medium,0.447,452016,22.768858,75.867588
1651,Malwa Orthopedics Institute,Indore,Tier-2,Orthopedics,3.0,False,low,0.025,452002,22.809017,75.953908
1652,Ahilya Bai Oncology Healthcare,Indore,Tier-2,Oncology,3.9,False,medium,0.565,452001,22.795776,75.993555
1653,Choithram Oncology Clinic,Indore,Tier-2,Oncology,3.3,False,low,0.062,452002,22.700342,75.919672
1654,CHL Orthopedics Institute,Indore,Tier-2,Orthopedics,4.4,True,high,0.936,452011,22.702186,75.894424
1655,Aurobindo Orthopedics Institute,Indore,Tier-2,Orthopedics,3.3,False,low,0.233,452003,22.693693,75.902137
1656,Bhandari Pediatrics Super Speciality Hospital,Indore,Tier-2,Pediatrics,4.3,True,high,0.823,452002,22.816436,75.940072
1657,Greater Kailash Urology Hospital,Indore,Tier-2,Urology,4.1,False,medium,0.641,452001,22.810805,75.862265
1658,Suyash Orthopedics Medical Center,Indore,Tier-2,Orthopedics,4.1,True,high,0.755,452001,22.803882,75.997017
1659,Malwa Urology Healthcare,Indore,Tier-2,Urology,4.3,True,high,0.731,452002,22.815329,75.84066
1660,Ahilya Bai Gastroenterology Clinic,Indore,Tier-2,Gastroenterology,4.0,False,medium,0.521,452016,22.741612,75.836183
1661,Bansal Pulmonology Institute,Bhopal,Tier-2,Pulmonology,4.0,True,high,0.838,462011,23.289675,77.381826
1662,Chirayu Psychiatry Hospital,Bhopal,Tier-2,Psychiatry,3.9,True,high,0.748,462003,23.34303,77.356202
1663,Narmada Pediatrics Healthcare,Bhopal,Tier-2,Pediatrics,4.4,True,high,0.789,462002,23.244676,77.389159
1664,Hajela General Medicine Medical Center,Bhopal,Tier-2,General Medicine,3.2,False,low,0.319,462010,23.341846,77.414561
1665,Hamidia ENT Clinic,Bhopal,Tier-2,ENT,3.1,True,low,0.159,462011,23.280066,77.468974
1666,Kasturba Urology Super Speciality Hospital,Bhopal,Tier-2,Urology,3.6,True,low,0.211,462011,23.33598,77.353516
1667,Peoples Oncology Medical Center,Bhopal,Tier-2,Oncology,4.1,True,high,0.752,462003,23.32726,77.356284
1668,Raja Bhoj Cardiology Medical Center,Bhopal,Tier-2,Cardiology,3.6,True,low,0.308,462001,23.179637,77.493809
1669,Bansal Gastroenterology Hospital,Bhopal,Tier-2,Gastroenterology,4.0,True,high,0.707,462010,23.334378,77.41638
1670,Chirayu Orthopedics Healthcare,Bhopal,Tier-2,Orthopedics,3.9,True,medium,0.665,462010,23.220951,77.440574
1671,Narmada Cardiology Hospital,Bhopal,Tier-2,Cardiology,3.3,False,low,0.309,462002,23.168781,77.425648
1672,Hajela Orthopedics Institute,Bhopal,Tier-2,Orthopedics,4.0,False,medium,0.648,462003,23.316438,77.376686
1673,Hamidia Ophthalmology Medical Center,Bhopal,Tier-2,Ophthalmology,3.8,False,medium,0.646,462010,23.242544,77.49093
1674,Kasturba Orthopedics Clinic,Bhopal,Tier-2,Orthopedics,3.0,True,low,0.0,462001,23.150364,77.432578
1675,Peoples Urology Clinic,Bhopal,Tier-2,Urology,3.8,True,high,0.744,462003,23.284425,77.513464
1676,Raja Bhoj Psychiatry Healthcare,Bhopal,Tier-2,Psychiatry,4.0,False,medium,0.581,462023,23.276139,77.477139
1677,Bansal Pediatrics Institute,Bhopal,Tier-2,Pediatrics,4.1,True,medium,0.65,462011,23.168727,77.404716
1678,Chirayu Orthopedics Super Speciality Hospital,Bhopal,Tier-2,Orthopedics,4.1,True,high,0.915,462001,23.345255,77.420112
1679,Narmada Orthopedics Super Speciality Hospital,Bhopal,Tier-2,Orthopedics,3.2,False,low,0.005,462011,23.31501,77.410033
1680,Hajela Gynaecology Super Speciality Hospital,Bhopal,Tier-2,Gynaecology,3.7,False,medium,0.545,462002,23.318412,77.501596
1681,Hamidia Pediatrics Institute,Bhopal,Tier-2,Pediatrics,4.2,False,medium,0.683,462011,23.316848,77.40972
1682,Kasturba Gynaecology Institute,Bhopal,Tier-2,Gynaecology,3.0,False,low,0.013,462001,23.246655,77.401393
1683,Peoples Orthopedics Clinic,Bhopal,Tier-2,Orthopedics,3.7,False,medium,0.448,462003,23.332549,77.395455
1684,Raja Bhoj Oncology Institute,Bhopal,Tier-2,Oncology,3.7,False,medium,0.513,462010,23.16219,77.438896
1685,Bansal General Medicine Healthcare,Bhopal,Tier-2,General Medicine,3.5,True,medium,0.501,462003,23.218376,77.462775
1686,Chirayu Oncology Clinic,Bhopal,Tier-2,Oncology,4.0,False,medium,0.681,462011,23.174116,77.416732
1687,Narmada Cardiology Super Speciality Hospital,Bhopal,Tier-2,Cardiology,3.5,False,low,0.246,462003,23.195654,77.535831
1688,Hajela Ophthalmology Clinic,Bhopal,Tier-2,Ophthalmology,3.5,False,low,0.317,462003,23.160315,77.525376
1689,Hamidia Gynaecology Healthcare,Bhopal,Tier-2,Gynaecology,3.8,True,medium,0.449,462023,23.303001,77.527869
1690,Kasturba Psychiatry Healthcare,Bhopal,Tier-2,Psychiatry,4.2,True,high,0.771,462002,23.18358,77.351161
1691,Peoples Ophthalmology Healthcare,Bhopal,Tier-2,Ophthalmology,4.1,False,medium,0.685,462001,23.271676,77.495862
1692,Raja Bhoj Pediatrics Clinic,Bhopal,Tier-2,Pediatrics,3.1,False,low,0.08,462001,23.163839,77.408157
1693,Bansal Dermatology Clinic,Bhopal,Tier-2,Dermatology,3.3,False,low,0.102,462011,23.211559,77.514535
1694,Chirayu Cardiology Super Speciality Hospital,Bhopal,Tier-2,Cardiology,3.4,False,medium,0.43,462003,23.2738,77.389013
1695,Narmada Pediatrics Super Speciality Hospital,Bhopal,Tier-2,Pediatrics,3.6,False,medium,0.53,462023,23.170862,77.441833
1696,Hajela Pediatrics Institute,Bhopal,Tier-2,Pediatrics,3.8,False,medium,0.487,462003,23.348539,77.520977
1697,Hamidia Cardiology Super Speciality Hospital,Bhopal,Tier-2,Cardiology,3.6,False,medium,0.601,462002,23.306522,77.475911
1698,Kasturba Gastroenterology Medical Center,Bhopal,Tier-2,Gastroenterology,3.8,False,medium,0.464,462003,23.205352,77.42327
1699,Peoples General Medicine Institute,Bhopal,Tier-2,General Medicine,3.0,False,low,0.03,462002,23.264572,77.413323
1700,Raja Bhoj Gastroenterology Healthcare,Bhopal,Tier-2,Gastroenterology,4.2,True,high,0.924,462002,23.176316,77.455269
1701,Bansal Orthopedics Healthcare,Bhopal,Tier-2,Orthopedics,4.6,True,high,0.906,462010,23.178308,77.48084
1702,Chirayu General Medicine Institute,Bhopal,Tier-2,General Medicine,4.3,True,high,0.941,462023,23.195036,77.463959
1703,Narmada Cardiology Medical Center,Bhopal,Tier-2,Cardiology,3.6,False,low,0.215,462011,23.260771,77.524059
1704,Hajela Cardiology Hospital,Bhopal,Tier-2,Cardiology,4.4,True,high,0.97,462023,23.307848,77.519546
1705,Hamidia Cardiology Healthcare,Bhopal,Tier-2,Cardiology,4.1,True,medium,0.566,462003,23.171681,77.387211
1706,Kasturba ENT Super Speciality Hospital,Bhopal,Tier-2,ENT,3.9,True,high,0.799,462010,23.166492,77.44966
1707,Peoples Gastroenterology Medical Center,Bhopal,Tier-2,Gastroenterology,4.1,True,high,0.821,462003,23.198728,77.503947
1708,Raja Bhoj Oncology Institute,Bhopal,Tier-2,Oncology,4.2,True,high,0.864,462002,23.34986,77.533095
1709,Bansal Ophthalmology Clinic,Bhopal,Tier-2,Ophthalmology,3.7,True,medium,0.553,462011,23.155208,77.418696
1710,Chirayu Gynaecology Super Speciality Hospital,Bhopal,Tier-2,Gynaecology,3.8,True,medium,0.521,462002,23.18494,77.412261
1711,Narmada Orthopedics Hospital,Bhopal,Tier-2,Orthopedics,4.2,True,high,0.777,462010,23.274299,77.447829
1712,Hajela Orthopedics Clinic,Bhopal,Tier-2,Orthopedics,3.9,False,medium,0.608,462010,23.327213,77.499932
1713,Hamidia Orthopedics Super Speciality Hospital,Bhopal,Tier-2,Orthopedics,3.6,True,medium,0.494,462010,23.198295,77.450291
1714,Kasturba Dermatology Hospital,Bhopal,Tier-2,Dermatology,3.1,False,low,0.09,462010,23.281803,77.47411
1715,Peoples Gynaecology Clinic,Bhopal,Tier-2,Gynaecology,4.5,True,high,0.986,462002,23.164952,77.510047
1716,Raja Bhoj Cardiology Clinic,Bhopal,Tier-2,Cardiology,4.1,True,high,0.81,462011,23.318418,77.437233
1717,Bansal Gynaecology Institute,Bhopal,Tier-2,Gynaecology,3.6,False,low,0.18,462002,23.227399,77.401892
1718,Chirayu Ophthalmology Clinic,Bhopal,Tier-2,Ophthalmology,4.2,False,high,0.812,462023,23.265928,77.47643
1719,Narmada Cardiology Institute,Bhopal,Tier-2,Cardiology,3.4,True,low,0.279,462003,23.342426,77.375639
1720,Hajela General Medicine Healthcare,Bhopal,Tier-2,General Medicine,4.1,False,high,0.754,462001,23.264776,77.362854
1721,Hamidia Orthopedics Medical Center,Bhopal,Tier-2,Orthopedics,3.4,False,low,0.279,462011,23.16306,77.480588
1722,Kasturba Gastroenterology Hospital,Bhopal,Tier-2,Gastroenterology,3.5,False,medium,0.491,462001,23.247875,77.440782
1723,Peoples Cardiology Healthcare,Bhopal,Tier-2,Cardiology,3.3,False,low,0.365,462011,23.314437,77.452301
1724,Raja Bhoj Gastroenterology Hospital,Bhopal,Tier-2,Gastroenterology,4.4,True,high,0.978,462010,23.158538,77.517703
1725,Bansal General Medicine Super Speciality Hospital,Bhopal,Tier-2,General Medicine,4.5,True,high,0.926,462011,23.302899,77.520248
1726,Chirayu Neurology Hospital,Bhopal,Tier-2,Neurology,4.5,True,high,0.969,462010,23.283029,77.500458
1727,Narmada Pediatrics Healthcare,Bhopal,Tier-2,Pediatrics,4.1,True,high,0.926,462011,23.250512,77.423254
1728,Hajela Gynaecology Institute,Bhopal,Tier-2,Gynaecology,4.2,False,high,0.956,462023,23.210995,77.515465
1729,Hamidia Oncology Super Speciality Hospital,Bhopal,Tier-2,Oncology,4.5,False,high,0.989,462010,23.289687,77.500755
1730,Kasturba Gynaecology Clinic,Bhopal,Tier-2,Gynaecology,4.5,True,high,0.934,462011,23.175234,77.398577
1731,Peoples Dermatology Clinic,Bhopal,Tier-2,Dermatology,4.0,False,high,0.839,462002,23.27233,77.492094
